###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57479.311915  12.700  0.002 30212   67 c  0 110.36  86.96749  30.51254  6281.07 10359.53 4.16 4.01  -3.3 -0.443 19.04 20.66 02a57479o0152c
57479.313964  12.667  0.002 31128   74 c  0  78.48  86.96749  30.51254  3498.64   635.24 5.98 3.71  -7.4 -0.479 18.98 20.67 02a57479o0156c
57483.236684  12.693  0.002 30404   68 c  0 105.37  86.96749  30.51254  2721.27  2098.87 4.24 3.82 -22.4 -0.498 18.96 20.44 02a57483o0062c
57483.250798  12.666  0.002 31148   70 c  0 114.48  86.96749  30.51254  2421.51  1517.37 4.50 3.72 -22.2 -0.529 19.14 20.77 02a57483o0089c
57483.267596  12.664  0.002 31229   76 c  0  88.64  86.96749  30.51254  3612.73   927.03 4.70 3.64 -10.3 -0.541 19.13 20.73 02a57483o0121c
57487.234782  12.687  0.002 30555   73 c  0  54.91  86.96749  30.51254  2678.61  1792.40 4.41 3.94 -25.8 -0.503 18.71 20.00 02a57487o0060c
57487.247208  12.685  0.002 30608   72 c  0  25.85  86.96749  30.51254  2378.44  1206.46 5.82 4.89 -18.4 -0.438 18.73 20.53 02a57487o0084c
57487.258023  12.694  0.002 30374   67 c  0  93.21  86.96749  30.51254  6352.80 10320.13 4.22 4.14  36.2 -0.448 18.98 20.57 02a57487o0105c
57487.261912  12.674  0.002 30937   71 c  0  70.79  86.96749  30.51254  3568.96   613.23 5.42 4.05  -7.8 -0.514 18.95 20.58 02a57487o0113c
57487.275309  12.709  0.002 29942   65 c  0  84.00  86.96749  30.51254  6286.49 10360.45 4.51 4.43  26.1 -0.411 18.88 20.55 02a57487o0138c
57487.279889  12.668  0.002 31111   72 c  0 106.04  86.96749  30.51254  3502.58   634.79 4.94 3.73 -10.7 -0.529 19.00 20.55 02a57487o0146c
57489.232383  12.688  0.003 30542   84 c  0  37.47  86.96749  30.51254  2740.53  1637.57 4.29 3.78 -23.1 -0.543 18.38 19.34 02a57489o0049c
57489.243341  12.662  0.002 31263   75 c  0  62.51  86.96749  30.51254  2438.69  1051.31 4.79 3.90 -14.2 -0.538 18.84 20.27 02a57489o0070c
57489.253096  12.702  0.002 30153   68 c  0 100.94  86.96749  30.51254  6415.91 10184.47 4.09 3.86  71.1 -0.469 18.88 20.29 02a57489o0089c
57489.256596  12.671  0.002 31029   77 c  0  73.29  86.96749  30.51254  3648.89   460.14 4.98 3.73  -8.5 -0.544 18.89 20.34 02a57489o0096c
57489.269556  12.709  0.002 29945   69 c  0  90.63  86.96749  30.51254  6282.61 10361.35 3.96 3.85  60.0 -0.460 18.88 20.27 02a57489o0121c
57489.273902  12.674  0.003 30936   78 c  0  70.43  86.96749  30.51254  3499.17   637.76 4.91 3.66 -10.2 -0.538 18.88 20.30 02a57489o0129c
